geo,year,net_migration_rate,natural_growth_rate,total_growth_rate
DK,2005,1.2,1.7222883890597729,2.922288389059773
DK,2006,1.9,1.7516484233229583,3.6516484233229582
DK,2007,3.7,1.55642909123487,5.25642909123487
DK,2008,4.6,1.9078522171499972,6.507852217149997
DK,2009,2.8,1.4417256000280145,4.241725600028015
DK,2010,3.0,1.6338623436195172,4.633862343619517
DK,2011,2.4,1.165695673222521,3.565695673222521
DK,2012,3.0,1.00187867931926,4.00187867931926
DK,2013,3.8,0.6073935303218418,4.4073935303218414
DK,2014,4.8,0.9827206434421167,5.782720643442117
DK,2015,7.4,0.9982834824721739,8.398283482472173
DK,2016,5.7,1.5401460352803829,7.240146035280383
DK,2017,4.2,1.4152595103403878,5.615259510340388
DK,2018,3.2,1.0800544524570201,4.28005445245702
DK,2019,1.6,1.2416292504358792,2.8416292504358793
DK,2020,1.9,1.0805866561974102,2.98058665619741
DK,2021,4.6,1.0823546736369327,5.682354673636932
DK,2022,10.2,-0.1711098474142833,10.028890152585715
DK,2023,5.0,-0.15423114174533017,4.84576885825467
DK,2024,5.3,0.0013420006444958095,5.301342000644496
DK,2025,,,
EE,1960,2.4,6.174763462376965,8.574763462376964
EE,1961,7.8,5.912656405131206,13.712656405131206
EE,1962,8.0,5.240623588805626,13.240623588805626
EE,1963,9.6,4.81995576906459,14.41995576906459
EE,1964,9.0,5.422309154435252,14.422309154435252
EE,1965,8.7,4.189659649433786,12.889659649433785
EE,1966,5.1,3.7064327216069137,8.806432721606914
EE,1967,3.2,3.7829361580068217,6.982936158006822
EE,1968,7.3,4.198496640522708,11.498496640522708
EE,1969,5.3,4.20582317168811,9.50582317168811
EE,1970,7.7,4.709833979461988,12.409833979461988
EE,1971,7.1,5.173506095310889,12.27350609531089
EE,1972,5.7,4.501952145194273,10.201952145194273
EE,1973,5.0,4.048192495625652,9.048192495625653
EE,1974,4.0,4.2966440434337745,8.296644043433774
EE,1975,4.0,3.362187191246516,7.362187191246516
EE,1976,3.8,3.101845075036769,6.9018450750367695
EE,1977,4.5,3.380356962372328,7.880356962372328
EE,1978,3.1,2.768047255992857,5.868047255992857
EE,1979,2.7,2.6063930033677574,5.3063930033677575
EE,1980,4.1,2.7204369001283806,6.82043690012838
EE,1981,4.2,3.095300580807382,7.295300580807382
EE,1982,3.6,3.5061634133354764,7.1061634133354765
EE,1983,2.7,3.966768257607849,6.666768257607849
EE,1984,3.0,3.4008325037142932,6.400832503714293
EE,1985,4.1,2.8139411848878164,6.9139411848878165
EE,1986,4.0,3.989372104120005,7.9893721041200045
EE,1987,3.2,4.402109805057738,7.602109805057738
EE,1988,0.7,4.177424706556613,4.877424706556613
EE,1989,-0.5,3.6930065365321507,3.1930065365321507
EE,1990,-3.6,1.7655684232576232,-1.834431576742377
EE,1991,-8.1,-0.19263287681892957,-8.29263287681893
EE,1992,-27.1,-1.3428706303645688,-28.44287063036457
EE,1993,-19.0,-3.991919555509385,-22.991919555509384
EE,1994,-14.3,-5.440935115020664,-19.740935115020665
EE,1995,-10.8,-5.054296220844915,-15.854296220844915
EE,1996,-9.5,-4.054190593267434,-13.554190593267434
EE,1997,-4.9,-4.263881262820093,-9.163881262820095
EE,1998,-4.7,-5.224417367634454,-9.924417367634454
EE,1999,20.2,-4.366182171736982,15.833817828263017
EE,2000,-2.3,-3.808028545941124,-6.108028545941124
EE,2001,-2.4,-4.224826239301511,-6.624826239301511
EE,2002,-2.2,-3.869867221776496,-6.069867221776496
EE,2003,-2.8,-3.720213206902319,-6.520213206902319
EE,2004,-2.7,-2.7030192131747484,-5.4030192131747485
EE,2005,-3.8,-2.1827280420944177,-5.9827280420944176
EE,2006,-4.0,-1.8057303620345007,-5.805730362034501
EE,2007,-2.1,-1.21675155631013,-3.3167515563101304
EE,2008,-1.5,-0.4833985834254804,-1.9833985834254804
EE,2009,-1.6,-0.23807028313893422,-1.8380702831389344
EE,2010,-2.8,0.026250853152727464,-2.773749146847272
EE,2011,-2.9,-0.42492065640840515,-3.324920656408405
EE,2012,-2.8,-1.0519031977404456,-3.8519031977404454
EE,2013,-2.0,-1.297556231224066,-3.297556231224066
EE,2014,-0.5,-1.469047034584544,-1.969047034584544
EE,2015,1.8,-1.0160700297367802,0.7839299702632199
EE,2016,0.8,-1.0175205023921992,-0.2175205023921991
EE,2017,4.0,-1.3369969634435084,2.663003036556492
EE,2018,5.3,-1.0491739650209644,4.250826034979036
EE,2019,4.1,-0.9827750184930784,3.1172249815069213
EE,2020,2.8,-1.9578984120104501,0.8421015879895497
EE,2021,5.3,-3.9960362928812656,1.3039637071187342
EE,2022,29.5,-4.256657926589358,25.24334207341064
EE,2023,10.1,-3.6994356768217505,6.40056432317825
EE,2024,1.0,-4.412640841151476,-3.412640841151476
EE,2025,,,
EL,1960,-4.1,11.647150938165744,7.5471509381657444
EL,1961,-2.0,10.374325156491949,8.374325156491949
EL,1962,-6.6,10.167495745904507,3.567495745904507
EL,1963,-5.8,9.635943689876523,3.8359436898765233
EL,1964,-6.4,9.862716244220403,3.4627162442204025
EL,1965,-3.9,9.88806600427166,5.98806600427166
EL,1966,-1.3,10.121224743290357,8.821224743290356
EL,1967,-3.0,10.510006172225907,7.510006172225907
EL,1968,-4.4,9.99218036197031,5.592180361970309
EL,1969,-7.6,9.388690080814476,1.788690080814476
EL,1970,-5.3,8.083467550988471,2.7834675509884717
EL,1971,-1.8,7.6473879109579475,5.847387910957948
EL,1972,-0.1,7.232379817305549,7.13237981730555
EL,1973,-4.7,6.715819073881296,2.015819073881296
EL,1974,-2.2,7.584899791785309,5.384899791785309
EL,1975,6.5,6.92376370622668,13.42376370622668
EL,1976,10.6,7.111508952305322,17.711508952305323
EL,1977,2.0,6.473685595960546,8.473685595960546
EL,1978,10.6,6.952490193724883,17.552490193724882
EL,1979,0.6,6.902303241728737,7.502303241728737
EL,1980,5.8,6.350566725346675,12.150566725346675
EL,1981,0.2,5.63787042464219,5.83787042464219
EL,1982,1.3,5.221526738303856,6.521526738303856
EL,1983,0.9,4.280047798873289,5.180047798873289
EL,1984,1.0,3.7828823081447096,4.78288230814471
EL,1985,0.6,2.3800594788043754,2.9800594788043755
EL,1986,1.5,2.1147641495210623,3.6147641495210623
EL,1987,2.0,1.0760790383809202,3.0760790383809202
EL,1988,2.7,1.5129999282138744,4.212999928213875
EL,1989,5.3,0.8885373315425384,6.1885373315425385
EL,1990,14.1,0.8002259089416229,14.900225908941623
EL,1991,8.5,0.693294483402645,9.193294483402646
EL,1992,5.6,0.5642816650996998,6.1642816650997
EL,1993,5.2,0.41990390527888233,5.619903905278883
EL,1994,3.8,0.5677858192917721,4.367785819291772
EL,1995,4.8,0.12689857880235644,4.926898578802357
EL,1996,3.9,-0.002077758800914063,3.897922241199086
EL,1997,5.8,0.21638368854597406,6.016383688545974
EL,1998,5.3,-0.16589904846515324,5.134100951534847
EL,1999,2.8,-0.2475862895440244,2.5524137104559754
EL,2000,5.8,-0.18114955166877994,5.61885044833122
EL,2001,4.8,-0.02556296430348905,4.7744370356965105
EL,2002,2.6,-0.03177730464901967,2.5682226953509804
EL,2003,2.4,-0.10159613110206608,2.298403868897934
EL,2004,2.6,0.06517147639170123,2.665171476391701
EL,2005,2.9,0.22370279725124506,3.123702797251245
EL,2006,2.2,0.5966532893715749,2.796653289371575
EL,2007,2.1,0.18403393690907074,2.2840339369090707
EL,2008,2.1,0.9332844043863553,3.0332844043863556
EL,2009,1.3,0.8668067630215927,2.166806763021593
EL,2010,-0.1,0.5110038960224885,0.41100389602248855
EL,2011,-2.9,-0.4199258643406616,-3.3199258643406617
EL,2012,-6.0,-1.4699984828266257,-7.469998482826625
EL,2013,-5.4,-1.6049271080458558,-7.004927108045856
EL,2014,-4.3,-1.975966080484445,-6.275966080484444
EL,2015,-4.2,-2.70178222213299,-6.90178222213299
EL,2016,1.0,-2.400835034349838,-1.400835034349838
EL,2017,0.8,-3.3383502691677243,-2.538350269167724
EL,2018,1.6,-3.1519858413868516,-1.5519858413868515
EL,2019,3.3,-3.8418219646254372,-0.5418219646254374
EL,2020,0.6,-4.318022048660432,-3.718022048660432
EL,2021,-15.0,-5.485440457167172,-20.485440457167172
EL,2022,1.6,-6.117595284175205,-4.517595284175204
EL,2023,4.1,-5.36970392305268,-1.2697039230526803
EL,2024,6.4,-5.551783945741248,0.848216054258752
EL,2025,,,
ES,1960,-4.7,13.119299633989515,8.419299633989514
ES,1961,-2.7,12.921034561684596,10.221034561684597
ES,1962,-4.1,12.443753944749236,8.343753944749237
ES,1963,-3.3,12.61532810693741,9.315328106937411
ES,1964,-3.0,13.598977421015856,10.598977421015856
ES,1965,-1.6,12.781341577627618,11.181341577627618
ES,1966,-3.0,12.368409521345898,9.368409521345898
ES,1967,2.9,12.439553244587499,15.3395532445875
ES,1968,-0.8,11.769515827132407,10.969515827132406
ES,1969,-2.2,11.021190679048251,8.82119067904825
ES,1970,2.1,11.340342465569893,13.440342465569893
ES,1971,0.0,10.830729925716442,10.830729925716442
ES,1972,0.0,11.390843696083198,11.390843696083198
ES,1973,0.0,10.810215915817544,10.810215915817544
ES,1974,0.0,11.175475862355984,11.175475862355984
ES,1975,0.2,10.43552213104672,10.63552213104672
ES,1976,0.1,10.528140141891717,10.628140141891716
ES,1977,0.1,9.965344955720052,10.065344955720052
ES,1978,0.0,9.268825592751659,9.268825592751659
ES,1979,0.0,8.391331622318443,8.391331622318443
ES,1980,0.2,7.542090463100859,7.742090463100859
ES,1981,0.2,6.366932994900092,6.5669329949000925
ES,1982,-0.5,6.046453933257207,5.546453933257207
ES,1983,-0.5,4.798694549675059,4.298694549675059
ES,1984,-0.5,4.545328708289534,4.045328708289534
ES,1985,-0.5,3.74314309720552,3.24314309720552
ES,1986,-0.6,3.3281345154231525,2.7281345154231524
ES,1987,-0.6,3.020571533989343,2.4205715339893428
ES,1988,-0.7,2.5684985001127503,1.8684985001127503
ES,1989,-0.8,2.1554907827628775,1.3554907827628775
ES,1990,-1.0,1.7574601975789554,0.7574601975789554
ES,1991,2.9,1.4993795493456308,4.399379549345631
ES,1992,3.8,1.670416602392297,5.470416602392297
ES,1993,3.8,1.1747392028032577,4.974739202803257
ES,1994,3.8,0.8085965988205985,4.608596598820599
ES,1995,3.8,0.4349676887272127,4.234967688727212
ES,1996,3.8,0.28077007114131314,4.080770071141313
ES,1997,3.8,0.48819992950447055,4.28819992950447
ES,1998,3.9,0.1166317323655972,4.016631732365597
ES,1999,3.9,0.22400001905538486,4.1240000190553845
ES,2000,3.9,0.9202083647659405,4.82020836476594
ES,2001,7.9,1.173794670648088,9.073794670648088
ES,2002,17.9,1.2584781319137157,19.158478131913714
ES,2003,15.7,1.3884533071013614,17.08845330710136
ES,2004,15.5,1.9650530886092328,17.46505308860923
ES,2005,14.5,1.842072648268775,16.342072648268775
ES,2006,14.9,2.5426965175687117,17.442696517568713
ES,2007,17.2,2.4090611728576916,19.60906117285769
ES,2008,9.5,2.9408390678837537,12.440839067883754
ES,2009,3.0,2.389916467761074,5.389916467761074
ES,2010,1.6,2.259101699781608,3.859101699781608
ES,2011,1.4,1.8114660210622568,3.2114660210622565
ES,2012,-3.0,1.1155059102098694,-1.8844940897901306
ES,2013,-5.4,0.7672439906534954,-4.6327560093465046
ES,2014,-2.2,0.695590546954147,-1.5044094530458532
ES,2015,-0.1,-0.04256261216573003,-0.14256261216573002
ES,2016,1.7,0.010836107132605773,1.7108361071326057
ES,2017,3.8,-0.66180054438751,3.1381994556124897
ES,2018,7.0,-1.1646675629385914,5.835332437061409
ES,2019,9.7,-1.222427159550093,8.477572840449906
ES,2020,5.0,-3.208331704286208,1.7916682957137922
ES,2021,4.2,-2.3697069403768265,1.8302930596231737
ES,2022,15.3,-2.8060404015486986,12.493959598451301
ES,2023,13.4,-2.3622574030379018,11.037742596962099
ES,2024,11.8,-2.435453369257047,9.364546630742954
ES,2025,,,
FI,1960,-2.1,9.592467424993982,7.492467424993983
FI,1961,-2.6,9.306777754237192,6.7067777542371925
FI,1962,-1.6,8.616361770566831,7.0163617705668315
FI,1963,-1.7,8.92836144232941,7.228361442329409
FI,1964,-4.4,8.352426765919473,3.9524267659194727
FI,1965,-4.6,7.331104512561198,2.731104512561198
FI,1966,-2.7,7.472598938794231,4.772598938794231
FI,1967,-1.2,7.295329412466718,6.095329412466718
FI,1968,-3.2,6.199827042987069,2.999827042987069
FI,1969,-8.8,4.636875897310163,-4.163124102689838
FI,1970,-7.9,4.429729727972552,-3.4702702720274488
FI,1971,2.7,3.303586340798063,6.003586340798063
FI,1972,2.7,3.2222835194443817,5.922283519444382
FI,1973,2.6,2.8746716648747874,5.474671664874787
FI,1974,1.2,3.8035710736239787,5.003571073623979
FI,1975,-0.8,4.65529527875949,3.85529527875949
FI,1976,-2.5,4.673241687519013,2.1732416875190133
FI,1977,-1.2,4.5645209430214875,3.3645209430214873
FI,1978,-1.9,4.274518866467789,2.3745188664677888
FI,1979,-1.4,4.138216863580497,2.738216863580497
FI,1980,-0.5,3.912147904592718,3.412147904592718
FI,1981,1.1,3.982014203666085,5.082014203666085
FI,1982,1.4,4.716810573236494,6.116810573236494
FI,1983,1.4,4.441401445562161,5.841401445562161
FI,1984,0.8,4.1023783445020365,4.902378344502036
FI,1985,0.5,2.9827853824921102,3.4827853824921102
FI,1986,0.3,2.748508144723402,3.0485081447234017
FI,1987,0.2,2.4114613236360567,2.611461323636057
FI,1988,0.3,2.8860394095333053,3.186039409533305
FI,1989,1.2,2.8738329216756395,4.073832921675639
FI,1990,1.7,3.114155062044881,4.814155062044881
FI,1991,2.9,3.221180527352526,6.121180527352526
FI,1992,1.8,3.3579227051410996,5.157922705141099
FI,1993,1.8,2.737497383769121,4.5374973837691215
FI,1994,0.7,3.3933238701261463,4.093323870126146
FI,1995,0.8,2.7039939561704682,3.5039939561704685
FI,1996,0.8,2.258431300966654,3.058431300966654
FI,1997,0.9,1.991497022788914,2.891497022788914
FI,1998,0.9,1.524279779746817,2.424279779746817
FI,1999,0.7,1.5948768578309442,2.2948768578309444
FI,2000,0.5,1.4315543745076191,1.9315543745076191
FI,2001,1.2,1.4743930601810613,2.6743930601810613
FI,2002,1.0,1.1813507129394767,2.1813507129394765
FI,2003,1.1,1.4663018518927569,2.566301851892757
FI,2004,1.3,1.946076925022204,3.246076925022204
FI,2005,1.7,1.8746857461820248,3.5746857461820247
FI,2006,2.0,2.0502018806677853,4.050201880667785
FI,2007,2.6,1.829085144747302,4.429085144747302
FI,2008,2.9,1.968876804457857,4.868876804457857
FI,2009,2.7,1.9801686494637754,4.680168649463775
FI,2010,2.6,1.8860389948325933,4.486038994832594
FI,2011,3.1,1.7442825261437738,4.844282526143774
FI,2012,3.3,1.441513630042729,4.7415136300427285
FI,2013,3.3,1.2276396186688199,4.52763961866882
FI,2014,2.8,0.9256558563417333,3.7256558563417332
FI,2015,2.3,0.5446152266010545,2.8446152266010545
FI,2016,3.1,-0.20210274327593786,2.8978972567240624
FI,2017,2.4,-0.6179931775442976,1.7820068224557022
FI,2018,2.1,-1.2606269034105853,0.8393730965894148
FI,2019,2.8,-1.5107144559389147,1.289285544061085
FI,2020,3.2,-1.6333978367116164,1.5666021632883838
FI,2021,4.1,-1.457409050175892,2.6425909498241076
FI,2022,6.1,-3.2925750701889123,2.8074249298110874
FI,2023,10.4,-3.2271920948531356,7.172807905146865
FI,2024,8.3,-2.5958934311422626,5.704106568857738
FI,2025,,,
FR,1960,,,
FR,1961,,,
FR,1962,,,
FR,1963,,,
FR,1964,,,
FR,1965,,,
FR,1966,,,
FR,1967,,,
FR,1968,,,
FR,1969,,,
FR,1970,,,
FR,1971,,,
FR,1972,,,
FR,1973,,,
FR,1974,,,
FR,1975,,,
FR,1976,,,
FR,1977,,,
FR,1978,,,
FR,1979,,,
FR,1980,,,
FR,1981,,,
FR,1982,,,
FR,1983,,,
FR,1984,,,
FR,1985,,,
FR,1986,,,
FR,1987,,,
FR,1988,,,
FR,1989,,,
FR,1990,,,
FR,1991,,,
FR,1992,,,
FR,1993,,,
FR,1994,,,
FR,1995,,,
FR,1996,,,
FR,1997,,,
FR,1998,0.0,3.755008518911958,3.755008518911958
FR,1999,2.6,3.8094512710275032,6.409451271027503
FR,2000,2.7,4.418728264728354,7.118728264728354
FR,2001,3.0,4.310773251552596,7.310773251552596
FR,2002,3.1,4.041626310586299,7.1416263105862985
FR,2003,3.2,3.7388735125295955,6.938873512529596
FR,2004,3.2,4.505392573691481,7.705392573691481
FR,2005,3.0,4.294530423732419,7.294530423732419
FR,2006,1.8,4.796042235575138,6.596042235575138
FR,2007,1.2,4.530311973127846,5.730311973127846
FR,2008,0.9,4.477262422678026,5.377262422678027
FR,2009,0.5,4.302626691629645,4.802626691629645
FR,2010,0.6,4.365759270470235,4.965759270470235
FR,2011,0.3,4.294359687381351,4.594359687381351
FR,2012,1.1,3.858297188765602,4.958297188765602
FR,2013,1.5,3.7039131650974424,5.203913165097442
FR,2014,0.5,3.9278946673199733,4.427894667319974
FR,2015,-0.4,3.0976485307980193,2.6976485307980194
FR,2016,-0.3,2.856011334367302,2.556011334367302
FR,2017,0.8,2.4492658384211086,3.249265838421109
FR,2018,1.7,2.2297541332479063,3.929754133247906
FR,2019,0.6,2.089746109816946,2.689746109816946
FR,2020,2.8,0.9886970544990962,3.788697054499096
FR,2021,2.2,1.1933369091754604,3.393336909175461
FR,2022,2.0,0.7528376842036099,2.7528376842036097
FR,2023,2.2,0.5698387500016477,2.769838750001648
FR,2024,2.2,0.2524563268102488,2.452456326810249
FR,2025,,,
HR,1960,-2.2,8.430201709444782,6.230201709444782
HR,1961,-1.8,8.76343235477333,6.963432354773331
HR,1962,0.0,7.206015814350573,7.206015814350573
HR,1963,-0.8,7.42702962976681,6.6270296297668105
HR,1964,0.2,6.09967232541398,6.29967232541398
HR,1965,-0.4,7.325054264001988,6.925054264001988
HR,1966,-0.8,7.771555742824453,6.971555742824453
HR,1967,0.0,5.946271339721148,5.946271339721148
HR,1968,1.4,4.989166126064515,6.389166126064515
HR,1969,1.6,3.833888137049114,5.433888137049114
HR,1970,0.2,3.850475728490477,4.050475728490477
HR,1971,0.1,4.52642309660991,4.626423096609909
HR,1972,0.0,4.087450823490526,4.087450823490526
HR,1973,-0.2,4.867784567178858,4.667784567178858
HR,1974,-0.5,4.9772440784610605,4.4772440784610605
HR,1975,0.3,4.74945492139381,5.04945492139381
HR,1976,0.7,4.859138053462014,5.559138053462014
HR,1977,-0.1,5.0300850930606416,4.930085093060642
HR,1978,0.2,4.373282131940581,4.573282131940581
HR,1979,-3.1,4.530802838312868,1.4308028383128675
HR,1980,-3.2,3.940762424438816,0.7407624244388158
HR,1981,0.9,3.484756715735779,4.384756715735779
HR,1982,2.0,3.454902989214869,5.454902989214869
HR,1983,2.6,2.249231265175371,4.849231265175371
HR,1984,2.3,2.2954920852743506,4.59549208527435
HR,1985,2.2,2.2592279699159006,4.459227969915901
HR,1986,2.3,1.8009903536868306,4.10099035368683
HR,1987,2.4,1.295486553593596,3.6954865535935957
HR,1988,1.6,1.2296644168096957,2.829664416809696
HR,1989,1.6,0.6472118127705685,2.2472118127705687
HR,1990,1.3,0.6740622844446456,1.9740622844446456
HR,1991,-39.1,-0.6279564190299025,-39.7279564190299
HR,1992,-7.7,-1.050944707905911,-8.750944707905912
HR,1993,19.9,-0.5072686928293806,19.392731307170617
HR,1994,3.1,-0.19331970623154665,2.9066802937684533
HR,1995,-16.7,-0.07598371544484923,-16.77598371544485
HR,1996,-11.3,0.6930548482515482,-10.606945151748452
HR,1997,0.1,0.7802731419263238,0.8802731419263238
HR,1998,-0.9,-1.1556573206031018,-2.055657320603102
HR,1999,-5.1,-1.4962031691058562,-6.596203169105856
HR,2000,-11.7,-1.4451718476077404,-13.14517184760774
HR,2001,4.3,-1.9925939480458892,2.3074060519541106
HR,2002,2.4,-2.4329380089717927,-0.032938008971792776
HR,2003,3.1,-2.9978742894942703,0.10212571050572983
HR,2004,3.4,-2.194520086628849,1.2054799133711511
HR,2005,2.5,-2.156877709580522,0.34312229041947795
HR,2006,2.3,-2.0711946493983633,0.22880535060163654
HR,2007,2.1,-2.424232589085969,-0.32423258908596875
HR,2008,1.4,-1.9476030312847943,-0.5476030312847944
HR,2009,0.2,-1.8184155352132676,-1.6184155352132676
HR,2010,-1.0,-2.0300512660571015,-3.0300512660571015
HR,2011,-0.9,-2.289586809070792,-3.189586809070792
HR,2012,-0.9,-2.324377266145056,-3.224377266145056
HR,2013,-4.7,-2.4593890065052455,-7.159389006505245
HR,2014,-6.1,-2.6728268374291546,-8.772826837429154
HR,2015,-8.0,-3.99481931586746,-11.99481931586746
HR,2016,-9.3,-3.3901259103171903,-12.69012591031719
HR,2017,-11.7,-4.148555605870301,-15.848555605870299
HR,2018,-7.5,-3.9261736857930107,-11.42617368579301
HR,2019,-4.9,-3.945648372404298,-8.845648372404298
HR,2020,-4.9,-5.383994095859907,-10.283994095859907
HR,2021,-1.2,-6.731010786981644,-7.931010786981644
HR,2022,3.0,-5.979848820846619,-2.9798488208466187
HR,2023,7.8,-4.9611856363743065,2.8388143636256933
HR,2024,8.1,-4.922621037414354,3.177378962585646
HR,2025,,,
HU,1960,0.0,4.511173728376263,4.511173728376263
HU,1961,0.0,4.392873061908978,4.392873061908978
HU,1962,0.0,2.1671781956798726,2.1671781956798726
HU,1963,0.0,3.2232842172360914,3.2232842172360914
HU,1964,0.0,3.0988168360833668,3.0988168360833668
HU,1965,0.0,2.4557273501330474,2.4557273501330474
HU,1966,0.0,3.596912713894559,3.596912713894559
HU,1967,0.0,3.859594548396252,3.859594548396252
HU,1968,0.0,3.8163270609387276,3.8163270609387276
HU,1969,0.9,3.664985717757269,4.564985717757269
HU,1970,0.0,3.063524192124102,3.063524192124102
HU,1971,0.0,2.668702392115839,2.668702392115839
HU,1972,0.0,3.3014967607302017,3.3014967607302017
HU,1973,0.0,3.1546831654669627,3.1546831654669627
HU,1974,0.0,5.787633880666324,5.787633880666324
HU,1975,0.0,6.008018303625974,6.008018303625974
HU,1976,0.0,5.028805078728963,5.028805078728963
HU,1977,0.0,4.28629551524344,4.28629551524344
HU,1978,0.0,2.6276375477681997,2.6276375477681997
HU,1979,-1.2,2.1997709845393536,0.9997709845393536
HU,1980,0.0,0.3098194559335048,0.3098194559335048
HU,1981,0.0,-0.17427780890881647,-0.17427780890881647
HU,1982,0.0,-1.0044894394633364,-1.0044894394633364
HU,1983,0.0,-1.9985691796053422,-1.9985691796053422
HU,1984,0.0,-1.9992939261731453,-1.9992939261731453
HU,1985,0.0,-1.6339789555070552,-1.6339789555070552
HU,1986,0.0,-1.7749050141513076,-1.7749050141513076
HU,1987,0.0,-1.5780820122471064,-1.5780820122471064
HU,1988,0.0,-1.484860943989076,-1.484860943989076
HU,1989,-18.4,-2.020188855689706,-20.420188855689705
HU,1990,1.8,-1.9261051489745897,-0.1261051489745897
HU,1991,1.7,-1.697362412373557,0.002637587626443061
HU,1992,1.8,-2.6083401526965395,-0.8083401526965395
HU,1993,1.8,-3.204137757373709,-1.4041377573737088
HU,1994,1.7,-3.023282103109079,-1.3232821031090791
HU,1995,1.7,-3.228980235471669,-1.5289802354716688
HU,1996,1.7,-3.667974036812864,-1.967974036812864
HU,1997,1.7,-3.794103762389155,-2.094103762389155
HU,1998,1.7,-4.238343364082538,-2.5383433640825377
HU,1999,1.6,-4.736470265129202,-3.136470265129202
HU,2000,1.6,-3.7179929177733055,-2.1179929177733055
HU,2001,1.0,-3.444605245846739,-2.444605245846739
HU,2002,0.3,-3.5409848181590435,-3.2409848181590437
HU,2003,1.5,-4.059803820845677,-2.5598038208456773
HU,2004,1.8,-3.6923942510345724,-1.8923942510345724
HU,2005,1.7,-3.7866614957748657,-2.086661495774866
HU,2006,2.1,-3.149083999820971,-1.049083999820971
HU,2007,1.4,-3.5092832836520147,-2.109283283652015
